Location,Humidity3pm,Pressure3pm,RainTomorrow
Williamtown,43,1005,No
Williamtown,72,1009.4,No
Williamtown,77,1011.8,No
Williamtown,61,1016.4,No
Williamtown,53,1013.4,No
Williamtown,34,1011.5,No
Williamtown,67,1013.6,No
Williamtown,62,1017.6,No
Williamtown,56,1015.3,No
Williamtown,52,1006.3,No
Williamtown,65,1009.8,No
Williamtown,61,1014.4,No
Williamtown,59,1014.4,No
Williamtown,79,1007.4,Yes
Williamtown,32,1008.7,No
Williamtown,58,1010.8,No
Williamtown,58,1011,No
Williamtown,58,1016.6,No
Williamtown,57,1019.3,No
Williamtown,64,1020.2,No
Williamtown,66,1021.1,Yes
Williamtown,56,1019.3,No
Williamtown,58,1015.2,Yes
Williamtown,57,1010.6,Yes
Williamtown,48,1007,No
Williamtown,44,1008.5,No
Williamtown,32,1012.1,No
Williamtown,54,1015.8,No
Williamtown,55,1013.4,No
Williamtown,61,1015.2,No
Williamtown,61,1016.2,No
Williamtown,57,1014.7,No
Williamtown,43,1014.7,No
Williamtown,39,1016.1,No
Williamtown,42,1017.4,No
Williamtown,44,1016.1,Yes
Williamtown,66,1022.7,No
Williamtown,51,1022.7,No
Williamtown,58,1020.8,No
Williamtown,78,1019.5,Yes
Williamtown,92,1015.6,Yes
Williamtown,95,1018,Yes
Williamtown,77,1020,No
Williamtown,70,1016,No
Williamtown,92,1017.3,Yes
Williamtown,64,1014.6,No
Williamtown,80,1018.1,Yes
Williamtown,65,1023.2,No
Williamtown,72,1024.4,No
Williamtown,61,1021.8,No
Williamtown,60,1020.4,No
Williamtown,75,1022.4,No
Williamtown,68,1020.1,No
Williamtown,97,1018.6,Yes
Williamtown,51,1010.7,No
Williamtown,30,1008.1,No
Williamtown,36,1011.3,No
Williamtown,51,1014.7,No
Williamtown,80,1017,Yes
Williamtown,67,1015.6,Yes
Williamtown,52,1016.5,Yes
Williamtown,60,1019,Yes
Williamtown,55,1020.4,Yes
Williamtown,63,1017.2,No
Williamtown,63,1007.3,No
Williamtown,46,1003.1,No
Williamtown,35,1003.5,No
Williamtown,33,1012.7,No
Williamtown,35,1014.3,No
Williamtown,67,1018.3,No
Williamtown,66,1018.4,No
Williamtown,58,1020.7,No
Williamtown,59,1021.4,Yes
Williamtown,62,1024.9,No
Williamtown,55,1025.3,Yes
Williamtown,93,1027,Yes
Williamtown,61,1023.5,No
Williamtown,41,1020.8,No
Williamtown,98,1024.5,Yes
Williamtown,55,1019.6,Yes
Williamtown,50,1022.6,Yes
Williamtown,47,1021.6,No
Williamtown,39,1017.5,No
Williamtown,34,1013.4,No
Williamtown,36,1011.1,No
Williamtown,33,1010.2,No
Williamtown,42,1008.9,No
Williamtown,50,1016.7,No
Williamtown,53,1022.1,Yes
Williamtown,63,1020,Yes
Williamtown,86,1018.5,Yes
Williamtown,80,1019.2,Yes
Williamtown,91,1017.9,Yes
Williamtown,62,1020.6,No
Williamtown,48,1024,No
Williamtown,82,1022.6,No
Williamtown,70,1018.9,No
Williamtown,70,1017.3,No
Williamtown,89,1018.8,Yes
Williamtown,75,1021.2,Yes
Williamtown,76,1025.5,Yes
Williamtown,59,1030.3,No
Williamtown,82,1029.1,No
Williamtown,70,1021.3,Yes
Williamtown,86,1016.4,No
Williamtown,49,1012.3,No
Williamtown,42,1010.3,No
Williamtown,55,1005.9,No
Williamtown,44,1008.5,No
Williamtown,36,1009.9,No
Williamtown,33,1012.7,No
Williamtown,36,1018.2,No
Williamtown,40,1020.4,No
Williamtown,58,1014.9,No
Williamtown,56,1011.6,No
Williamtown,34,1010.4,No
Williamtown,62,1024.7,Yes
Williamtown,90,1026,Yes
Williamtown,64,1026.1,Yes
Williamtown,83,1023.4,Yes
Williamtown,88,1020.2,Yes
Williamtown,74,1018,No
Williamtown,62,1011.5,No
Williamtown,43,1012,No
Williamtown,38,1008.9,No
Williamtown,64,1004.6,No
Williamtown,59,1004.7,No
Williamtown,44,1011.2,No
Williamtown,70,1009.8,No
Williamtown,24,1004.5,No
Williamtown,33,1006.9,No
Williamtown,31,1003.5,No
Williamtown,37,1011,No
Williamtown,32,1016,No
Williamtown,59,1017.3,Yes
Williamtown,92,1022.6,Yes
Williamtown,55,1026.8,Yes
Williamtown,55,1027,Yes
Williamtown,59,1023.5,No
Williamtown,54,1018.1,No
Williamtown,76,1011,No
Williamtown,57,1006.1,No
Williamtown,44,1005.2,No
Williamtown,52,1008.1,No
Williamtown,73,1009.9,Yes
Williamtown,67,1018.1,Yes
Williamtown,51,1018.7,No
Williamtown,39,1019.8,No
Williamtown,35,1021.3,No
Williamtown,43,1016.3,No
Williamtown,41,1007.5,Yes
Williamtown,38,1013.4,Yes
Williamtown,65,1024.5,No
Williamtown,48,1021.9,No
Williamtown,88,1014.3,Yes
Williamtown,42,1015.5,No
Williamtown,44,1020.1,No
Williamtown,60,1022.3,No
Williamtown,39,1019.6,No
Williamtown,43,1018.2,No
Williamtown,40,1021.4,No
Williamtown,41,1022.8,No
Williamtown,36,1019.5,No
Williamtown,42,1017.7,No
Williamtown,42,1020.2,No
Williamtown,54,1019.2,No
Williamtown,30,1010.5,No
Williamtown,49,1019.9,No
Williamtown,52,1017.3,No
Williamtown,35,1016.9,No
Williamtown,61,1011.9,No
Williamtown,30,1009.2,No
Williamtown,32,1011.3,No
Williamtown,53,1016.2,No
Williamtown,36,1016.3,No
Williamtown,32,1011,No
Williamtown,50,1013.2,No
Williamtown,50,1025.6,No
Williamtown,54,1023.1,No
Williamtown,34,1014.3,No
Williamtown,58,1003.7,No
Williamtown,52,1010.6,No
Williamtown,40,1007.5,No
Williamtown,27,1004.7,No
Williamtown,13,1007.1,No
Williamtown,14,1012.1,No
Williamtown,22,1014.1,No
Williamtown,14,1012.8,No
Williamtown,43,1000,No
Williamtown,20,1010.5,No
Williamtown,26,1014.7,No
Williamtown,39,1019.1,No
Williamtown,57,1020.8,No
Williamtown,48,1016.7,Yes
Williamtown,48,1011.5,Yes
Williamtown,37,1014.8,No
Williamtown,53,1014.1,No
Williamtown,67,1003.4,No
Williamtown,34,1007.1,No
Williamtown,30,1008.9,No
Williamtown,23,1013.6,No
Williamtown,36,1019.5,No
Williamtown,17,1019.7,No
Williamtown,15,1017.1,No
Williamtown,70,1020.1,No
Williamtown,65,1015.7,No
Williamtown,73,1018.5,No
Williamtown,20,1011.9,No
Williamtown,59,1017.3,No
Williamtown,64,1013,No
Williamtown,31,1010.6,Yes
Williamtown,71,1011.8,No
Williamtown,38,1001.5,Yes
Williamtown,36,1000.2,No
Williamtown,22,1009.1,No
Williamtown,15,1008.2,No
Williamtown,11,1004.6,No
Williamtown,16,1004.6,No
Williamtown,38,1005,No
Williamtown,43,1011.1,No
Williamtown,12,1013.1,No
Williamtown,5,1008.2,No
Williamtown,64,1007.3,Yes
Williamtown,97,1012.3,Yes
Williamtown,96,1019.1,Yes
Williamtown,65,1016.5,Yes
Williamtown,61,1016.7,No
Williamtown,14,1011.4,No
Williamtown,51,1018.3,Yes
Williamtown,94,1024.7,Yes
Williamtown,74,1026.3,Yes
Williamtown,46,1018.5,Yes
Williamtown,61,1006.3,Yes
Williamtown,21,999.1,No
Williamtown,23,1000.1,No
Williamtown,20,1006.5,No
Williamtown,31,1011.2,No
Williamtown,46,1019.9,Yes
Williamtown,52,1025,No
Williamtown,54,1023.6,No
Williamtown,28,1018.4,No
Williamtown,11,1016.3,No
Williamtown,57,1021.9,No
Williamtown,46,1013.6,Yes
Williamtown,64,1015.6,No
Williamtown,79,1013.8,Yes
Williamtown,78,1022.7,Yes
Williamtown,64,1026.2,No
Williamtown,56,1020.8,No
Williamtown,55,1022.6,No
Williamtown,53,1020.1,No
Williamtown,58,1022.5,No
Williamtown,48,1019.7,No
Williamtown,70,1016.8,No
Williamtown,16,1007.8,No
Williamtown,70,1014.7,No
Williamtown,70,1019.6,Yes
Williamtown,88,1025.7,Yes
Williamtown,76,1028.3,Yes
Williamtown,82,1027.2,Yes
Williamtown,44,1023.3,No
Williamtown,42,1018.8,No
Williamtown,38,1019.7,No
Williamtown,19,1014.4,Yes
Williamtown,72,1018.1,No
Williamtown,55,1011,No
Williamtown,69,1010.3,No
Williamtown,37,1002.2,No
Williamtown,55,1009,No
Williamtown,58,1010.2,No
Williamtown,46,1009.1,No
Williamtown,26,1005.2,Yes
Williamtown,65,1006.6,No
Williamtown,15,1002.7,No
Williamtown,64,1019.9,Yes
Williamtown,91,1022.1,Yes
Williamtown,51,1016.7,No
Williamtown,57,1010.9,Yes
Williamtown,21,1006.3,No
Williamtown,24,1000.6,No
Williamtown,12,997.7,No
Williamtown,83,1007.7,Yes
Williamtown,69,1016.3,Yes
Williamtown,52,1020.4,No
Williamtown,47,1018,No
Williamtown,71,1014.2,No
Williamtown,65,1011.8,No
Williamtown,65,1014.5,No
Williamtown,12,1006.7,No
Williamtown,61,1001.3,No
Williamtown,61,1009.7,No
Williamtown,77,1006.4,No
Williamtown,42,1012.8,No
Williamtown,49,1013.7,No
Williamtown,70,1014,No
Williamtown,69,1019.3,No
Williamtown,62,1019,No
Williamtown,52,1015.6,No
Williamtown,38,1009.2,No
Williamtown,87,1015.5,Yes
Williamtown,38,1012.9,No
Williamtown,54,1018.6,No
Williamtown,55,1012.3,Yes
Williamtown,32,1009.2,No
Williamtown,32,1012.5,No
Williamtown,51,1009.3,No
Williamtown,71,1009.7,Yes
Williamtown,93,1014.7,Yes
Williamtown,92,1015,Yes
Williamtown,91,1014.7,Yes
Williamtown,69,1019.8,Yes
Williamtown,66,1022,Yes
Williamtown,75,1016.2,No
Williamtown,51,1014.6,No
Williamtown,72,1012.3,No
Williamtown,75,1015.6,No
Williamtown,61,1019,No
Williamtown,37,1014.8,No
Williamtown,70,1014.2,No
Williamtown,78,1016.5,No
Williamtown,51,1008.5,No
Williamtown,78,1009.4,Yes
Williamtown,88,1015.9,No
Williamtown,81,1016.2,No
Williamtown,59,1009.2,Yes
Williamtown,71,1001.1,No
Williamtown,17,1000.8,No
Williamtown,36,1007.3,No
Williamtown,15,1007.5,No
Williamtown,45,1008.2,No
Williamtown,21,1009.1,No
Williamtown,10,1005.9,No
Williamtown,68,1013,No
Williamtown,69,1010.9,Yes
Williamtown,52,1005.6,Yes
Williamtown,77,1012.5,Yes
Williamtown,75,1008.4,Yes
Williamtown,63,1009,Yes
Williamtown,86,1016.3,No
Williamtown,65,1012.8,Yes
Williamtown,59,1014.1,No
Williamtown,74,1014.4,Yes
Williamtown,64,1012,Yes
Williamtown,77,1009.5,Yes
Williamtown,67,1007.9,No
Williamtown,92,1014.2,Yes
Williamtown,80,1018.7,Yes
Williamtown,66,1020.2,No
Williamtown,64,1020.1,No
Williamtown,53,1016.7,No
Williamtown,49,1013.3,No
Williamtown,32,1006.4,No
Williamtown,63,1009.2,Yes
Williamtown,71,1003.7,Yes
Williamtown,66,1004.1,No
Williamtown,62,1012.2,No
Williamtown,63,1015,No
Williamtown,50,1021.9,No
Williamtown,56,1022,No
Williamtown,49,1017.6,No
Williamtown,25,1014.6,No
Williamtown,24,1012.5,No
Williamtown,74,1014.5,No
Williamtown,52,1020.5,No
Williamtown,48,1025.3,Yes
Williamtown,52,1023.5,No
Williamtown,50,1017,No
Williamtown,40,1013.1,Yes
Williamtown,96,1016.9,Yes
Williamtown,56,1016.6,No
Williamtown,65,1017,Yes
Williamtown,55,1012.5,No
Williamtown,54,1008.7,Yes
Williamtown,89,1010.4,Yes
Williamtown,57,1011.4,No
Williamtown,45,1009.6,No
Williamtown,25,1012.2,No
Williamtown,93,1019.9,Yes
Williamtown,51,1033,Yes
Williamtown,72,1031.6,Yes
Williamtown,63,1026.8,No
Williamtown,59,1022,No
Williamtown,57,1022.2,No
Williamtown,52,1024.1,No
Williamtown,52,1023.1,No
Williamtown,37,1019.2,No
Williamtown,42,1019,No
Williamtown,29,1014.8,No
Williamtown,57,1017.8,No
Williamtown,57,1016.9,No
Williamtown,63,1019.7,No
Williamtown,64,1019.5,No
Williamtown,27,1015.7,No
Williamtown,75,1017.9,No
Williamtown,47,1014.4,No
Williamtown,53,1015.8,Yes
Williamtown,93,1017.5,Yes
Williamtown,64,1016.2,No
Williamtown,59,1015.7,No
Williamtown,55,1017.7,No
Williamtown,50,1018.5,Yes
Williamtown,54,1018.8,Yes
Williamtown,60,1018.2,No
Williamtown,66,1016.8,Yes
Williamtown,84,1013.6,Yes
Williamtown,38,1010.3,No
Williamtown,57,1011.1,No
Williamtown,31,1008.1,No
Williamtown,38,1006.5,No
Williamtown,26,1012,No
Williamtown,52,1019.8,No
Williamtown,52,1019.5,No
Williamtown,30,1019.7,No
Williamtown,71,1024.9,No
Williamtown,72,1025.4,No
Williamtown,75,1023.9,No
Williamtown,66,1023.1,No
Williamtown,63,1021.5,No
Williamtown,62,1020.1,No
Williamtown,61,1019.4,No
Williamtown,28,1016.2,No
Williamtown,46,1011.7,Yes
Williamtown,90,1013.3,Yes
Williamtown,52,1022.5,No
Williamtown,37,1017.5,No
Williamtown,28,1017.9,No
Williamtown,30,1017.3,No
Williamtown,98,1023.8,Yes
Williamtown,77,1024.6,No
Williamtown,41,1022.4,No
Williamtown,65,1024.1,No
Williamtown,67,1017.3,No
Williamtown,50,1010.8,No
Williamtown,33,1019.2,No
Williamtown,48,1018.9,No
Williamtown,39,1019.4,No
Williamtown,49,1018.6,No
Williamtown,63,1016.1,No
Williamtown,29,1010.1,No
Williamtown,26,1016.9,No
Williamtown,33,1015.7,No
Williamtown,37,1015,No
Williamtown,53,1015.9,No
Williamtown,77,1018.4,Yes
Williamtown,84,1017,Yes
Williamtown,75,1016.6,Yes
Williamtown,70,1020.1,Yes
Williamtown,66,1019.7,No
Williamtown,72,1017.3,Yes
Williamtown,93,1019.3,Yes
Williamtown,69,1020.4,No
Williamtown,68,1015.9,Yes
Williamtown,82,1006.4,Yes
Williamtown,90,1004.3,Yes
Williamtown,71,1017.3,Yes
Williamtown,95,1006.1,Yes
Williamtown,53,1004.2,No
Williamtown,87,1008.3,Yes
Williamtown,69,1017.4,No
Williamtown,65,1018.8,Yes
Williamtown,74,1017.9,Yes
Williamtown,94,1012.8,Yes
Williamtown,63,1011.3,No
Williamtown,57,1015,Yes
Williamtown,79,1022.5,Yes
Williamtown,63,1019,No
Williamtown,31,1009.7,No
Williamtown,26,1018,No
Williamtown,42,1016.6,No
Williamtown,44,1021.2,No
Williamtown,64,1028.4,No
Williamtown,66,1031.6,No
Williamtown,71,1028.9,No
Williamtown,58,1024.8,No
Williamtown,96,1014.5,Yes
Williamtown,41,1015.8,No
Williamtown,42,1018.5,No
Williamtown,48,1024.2,Yes
Williamtown,94,1031.7,Yes
Williamtown,69,1034.2,Yes
Williamtown,50,1033.2,No
Williamtown,60,1027.2,No
Williamtown,62,1022.1,No
Williamtown,68,1016.4,No
Williamtown,44,1018.4,No
Williamtown,44,1017.9,No
Williamtown,32,1017.7,No
Williamtown,32,1019.5,No
Williamtown,57,1026.8,Yes
Williamtown,81,1023.1,Yes
Williamtown,75,1014.1,No
Williamtown,94,1021.8,Yes
Williamtown,69,1024.7,Yes
Williamtown,90,1021.1,No
Williamtown,79,1021.2,No
Williamtown,82,1015.8,Yes
Williamtown,38,1010.7,No
Williamtown,33,1017.2,No
Williamtown,52,1023.9,No
Williamtown,61,1024.9,No
Williamtown,47,1018.7,No
Williamtown,57,1016,Yes
Williamtown,55,1021,Yes
Williamtown,59,1023.8,Yes
Williamtown,85,1027.6,Yes
Williamtown,72,1027.5,Yes
Williamtown,74,1027.5,Yes
Williamtown,74,1032.1,Yes
Williamtown,78,1032.5,No
Williamtown,97,1024,Yes
Williamtown,95,1016.5,No
Williamtown,72,1014.6,No
Williamtown,39,1015.9,Yes
Williamtown,46,1013.1,Yes
Williamtown,81,1015.9,Yes
Williamtown,41,1015.7,No
Williamtown,35,1015.8,No
Williamtown,44,1018.9,No
Williamtown,44,1021.7,No
Williamtown,60,1019.4,No
Williamtown,59,1020.9,No
Williamtown,97,1014.5,Yes
Williamtown,44,1005.4,No
Williamtown,47,1002.9,No
Williamtown,30,1005.6,No
Williamtown,36,1012.1,No
Williamtown,39,1020.2,No
Williamtown,33,1013.3,No
Williamtown,44,1007.5,No
Williamtown,25,1011.5,No
Williamtown,29,1016.5,No
Williamtown,43,1021,Yes
Williamtown,97,1010.9,Yes
Williamtown,39,1009.1,No
Williamtown,26,1005.4,No
Williamtown,40,1003.1,No
Williamtown,40,1010,No
Williamtown,39,1022.1,No
Williamtown,56,1026,No
Williamtown,56,1024.1,No
Williamtown,36,1021.1,No
Williamtown,31,1014.7,Yes
Williamtown,71,1013.5,Yes
Williamtown,69,1023,Yes
Williamtown,84,1008.8,Yes
Williamtown,38,1011.4,No
Williamtown,31,1017.9,No
Williamtown,61,1022.9,No
Williamtown,53,1023.7,No
Williamtown,66,1012.2,Yes
Williamtown,35,1001.8,No
Williamtown,41,1017.7,No
Williamtown,53,1017.9,No
Williamtown,33,1012.9,No
Williamtown,54,1010.3,Yes
Williamtown,63,1010.2,No
Williamtown,35,1012.3,No
Williamtown,29,1018.5,No
Williamtown,32,1013.8,No
Williamtown,67,1019.8,No
Williamtown,53,1022.6,No
Williamtown,69,1020.9,No
Williamtown,57,1020.8,No
Williamtown,65,1022.2,No
Williamtown,41,1017.8,No
Williamtown,16,1013.7,No
Williamtown,43,1017.8,No
Williamtown,36,1010.3,No
Williamtown,22,1009.8,No
Williamtown,56,1017.2,No
Williamtown,35,1023.3,No
Williamtown,40,1024.5,No
Williamtown,75,1027.1,Yes
Williamtown,69,1021.8,Yes
Williamtown,73,1020.4,No
Williamtown,64,1018.2,No
Williamtown,55,1015.9,No
Williamtown,62,1022,Yes
Williamtown,54,1024.7,No
Williamtown,42,1030.7,Yes
Williamtown,55,1031.1,Yes
Williamtown,43,1016.4,No
Williamtown,44,1009.6,No
Williamtown,74,992.8,Yes
Williamtown,25,1005,No
Williamtown,27,1012.3,No
Williamtown,28,1015.8,No
Williamtown,79,1025.9,No
Williamtown,50,1025.7,No
Williamtown,50,1022.1,No
Williamtown,45,1018,No
Williamtown,25,1013.6,Yes
Williamtown,94,1019.3,Yes
Williamtown,65,1017.9,Yes
Williamtown,49,1015.5,No
Williamtown,76,1014.3,No
Williamtown,62,1019.8,No
Williamtown,56,1016.6,No
Williamtown,52,1012.9,No
Williamtown,64,1011,Yes
Williamtown,96,1010.8,Yes
Williamtown,43,1012.6,No
Williamtown,30,1015.6,No
Williamtown,69,1019.3,Yes
Williamtown,62,1020.5,Yes
Williamtown,60,1020.9,No
Williamtown,60,1017.9,No
Williamtown,42,1015.9,Yes
Williamtown,56,1023.8,No
Williamtown,52,1018.3,Yes
Williamtown,53,1012.8,No
Williamtown,44,1011.6,No
Williamtown,70,1014.4,No
Williamtown,45,1013.5,No
Williamtown,95,1012.1,Yes
Williamtown,70,1011.7,Yes
Williamtown,65,1015.3,No
Williamtown,69,1013.3,Yes
Williamtown,70,1022.7,No
Williamtown,54,1024.7,No
Williamtown,52,1022.6,No
Williamtown,45,1023.3,No
Williamtown,49,1024,No
Williamtown,45,1021.7,No
Williamtown,39,1017.7,No
Williamtown,40,1014.7,No
Williamtown,42,1011.6,No
Williamtown,51,1010,No
Williamtown,70,1012.4,No
Williamtown,67,1013.1,Yes
Williamtown,95,1015.3,Yes
Williamtown,58,1015.4,Yes
Williamtown,50,1013.2,No
Williamtown,60,1009.7,No
Williamtown,54,1009.5,No
Williamtown,57,1012,No
Williamtown,55,1014.6,No
Williamtown,56,1012.7,No
Williamtown,43,1009.5,Yes
Williamtown,71,1007.1,No
Williamtown,46,1004.3,No
Williamtown,22,1003.6,No
Williamtown,61,1012.5,No
Williamtown,61,1012.9,No
Williamtown,55,1007,No
Williamtown,64,1002.8,Yes
Williamtown,63,1003.9,No
Williamtown,47,1002.5,No
Williamtown,54,998.9,Yes
Williamtown,24,1002.3,No
Williamtown,21,1009.1,No
Williamtown,44,1017.1,No
Williamtown,53,1017.1,No
Williamtown,60,1023.4,No
Williamtown,50,1011.4,No
Williamtown,74,1003.5,No
Williamtown,75,1004.8,No
Williamtown,60,1018.6,No
Williamtown,46,1015.1,No
Williamtown,31,1014.8,No
Williamtown,68,1010,No
Williamtown,74,1013.3,No
Williamtown,53,1010.6,No
Williamtown,59,1005.9,Yes
Williamtown,56,1010,Yes
Williamtown,69,1012,No
Williamtown,61,1011.9,No
Williamtown,64,1013.2,Yes
Williamtown,72,1013.4,No
Williamtown,75,1010.7,Yes
Williamtown,63,1011,No
Williamtown,53,1013,No
Williamtown,51,1009.2,No
Williamtown,81,1008.5,Yes
Williamtown,50,1007.7,No
Williamtown,35,999.7,Yes
Williamtown,61,1007,No
Williamtown,54,1007.9,No
Williamtown,65,1012.6,No
Williamtown,50,1013.6,No
Williamtown,44,1015.1,No
Williamtown,48,1009.6,No
Williamtown,21,1002.1,No
Williamtown,58,1007.2,No
Williamtown,38,1010,No
Williamtown,64,1011.1,No
Williamtown,60,1018.9,No
Williamtown,41,1020.9,No
Williamtown,37,1016.5,No
Williamtown,29,1011.8,No
Williamtown,14,1008,No
Williamtown,62,1012.8,No
Williamtown,30,1010.2,No
Williamtown,59,1011.9,No
Williamtown,21,1008.2,No
Williamtown,91,1013.5,Yes
Williamtown,61,1020.3,No
Williamtown,43,1018.1,No
Williamtown,53,1022.6,No
Williamtown,84,1015.8,Yes
Williamtown,78,1017.3,Yes
Williamtown,65,1022.6,Yes
Williamtown,68,1021.3,No
Williamtown,73,1016.3,No
Williamtown,55,1010.9,Yes
Williamtown,44,1007.3,No
Williamtown,46,1004.1,Yes
Williamtown,78,1012.1,Yes
Williamtown,57,1021.4,Yes
Williamtown,52,1021.2,No
Williamtown,52,1016.7,No
Williamtown,60,1012.9,No
Williamtown,55,1009.6,No
Williamtown,31,1007.9,No
Williamtown,69,1007.5,No
Williamtown,26,1002.4,Yes
Williamtown,77,1015.3,No
Williamtown,61,1007.4,No
Williamtown,64,1009.7,No
Williamtown,47,1022.6,No
Williamtown,45,1025.5,No
Williamtown,47,1021.9,No
Williamtown,44,1015.8,No
Williamtown,53,1014,No
Williamtown,54,1012.1,Yes
Williamtown,78,1015.6,No
Williamtown,64,1019.3,No
Williamtown,49,1018.3,No
Williamtown,75,1019.1,No
Williamtown,65,1018.6,No
Williamtown,69,1015.9,No
Williamtown,89,1016.8,Yes
Williamtown,67,1013.4,No
Williamtown,76,1010.5,Yes
Williamtown,67,1008.3,Yes
Williamtown,69,1002.5,No
Williamtown,63,999.3,No
Williamtown,34,1001.1,No
Williamtown,30,1004.6,No
Williamtown,38,1008.6,No
Williamtown,89,1019.1,Yes
Williamtown,56,1023.6,Yes
Williamtown,82,1025.3,No
Williamtown,53,1022.4,No
Williamtown,44,1016.1,No
Williamtown,62,1021.8,Yes
Williamtown,61,1015.4,No
Williamtown,72,1014.5,No
Williamtown,74,1013.6,No
Williamtown,85,1015.3,Yes
Williamtown,31,1010.8,No
Williamtown,79,1013,Yes
Williamtown,44,1012.8,No
Williamtown,37,1008,No
Williamtown,31,1009.9,No
Williamtown,42,1009.4,No
Williamtown,25,1017.4,No
Williamtown,28,1027.5,No
Williamtown,34,1025.9,No
Williamtown,63,1027.7,Yes
Williamtown,69,1029.5,No
Williamtown,55,1016,Yes
Williamtown,66,1009.6,Yes
Williamtown,87,1022.3,Yes
Williamtown,81,1021.8,No
Williamtown,95,1016.4,Yes
Williamtown,91,1017.6,Yes
Williamtown,58,1022.6,Yes
Williamtown,47,1013.2,Yes
Williamtown,40,1016.1,No
Williamtown,33,1013.7,No
Williamtown,28,1013.8,No
Williamtown,51,1022.6,Yes
Williamtown,71,1020.7,Yes
Williamtown,51,1018.8,Yes
Williamtown,65,1016.6,Yes
Williamtown,78,1018.3,Yes
Williamtown,37,1014.7,No
Williamtown,38,1013.5,No
Williamtown,30,1001.7,No
Williamtown,39,1011.4,No
Williamtown,54,1028,No
Williamtown,40,1023.9,No
Williamtown,52,1026.8,No
Williamtown,78,1031.8,Yes
Williamtown,69,1034.7,No
Williamtown,47,1019,Yes
Williamtown,40,1011.1,No
Williamtown,30,1007.4,No
Williamtown,27,1009.4,No
Williamtown,36,1013.4,No
Williamtown,31,1019.5,No
Williamtown,38,1016.8,No
Williamtown,30,1011.5,No
Williamtown,34,1018.3,No
Williamtown,33,1019,No
Williamtown,42,1017.9,No
Williamtown,71,1021.4,Yes
Williamtown,38,1011.8,Yes
Williamtown,86,1010.9,Yes
Williamtown,78,1018.3,Yes
Williamtown,50,1017.5,No
Williamtown,40,1015.7,No
Williamtown,43,1019.1,No
Williamtown,59,1026.4,Yes
Williamtown,48,1026.4,No
Williamtown,33,1024,No
Williamtown,36,1021.2,No
Williamtown,34,1019.8,No
Williamtown,36,1020,No
Williamtown,28,1021,No
Williamtown,47,1022.9,No
Williamtown,35,1017.6,No
Williamtown,70,1013.4,Yes
Williamtown,66,1023.4,Yes
Williamtown,56,1022.4,No
Williamtown,90,1014.8,Yes
Williamtown,59,1026.8,Yes
Williamtown,69,1032.6,Yes
Williamtown,60,1035.2,No
Williamtown,52,1031.5,No
Williamtown,49,1026.9,No
Williamtown,42,1021.9,No
Williamtown,50,1022.8,No
Williamtown,80,1018.2,No
Williamtown,58,1017.6,No
Williamtown,33,1015,No
Williamtown,64,1019.9,No
Williamtown,51,1027.4,Yes
Williamtown,34,1024.7,No
Williamtown,38,1023.6,No
Williamtown,28,1016.3,No
Williamtown,46,1017.5,No
Williamtown,34,1011.2,Yes
Williamtown,52,1023.3,No
Williamtown,21,1021.6,No
Williamtown,15,1018.8,No
Williamtown,59,1018.3,No
Williamtown,21,1013.2,No
Williamtown,51,1014.1,No
Williamtown,10,1012.8,No
Williamtown,60,1014.2,No
Williamtown,27,1004.4,No
Williamtown,37,1018.6,No
Williamtown,77,1017.4,Yes
Williamtown,55,1022,No
Williamtown,47,1018.6,No
Williamtown,80,1012.8,Yes
Williamtown,28,996.8,No
Williamtown,61,1004.4,Yes
Williamtown,73,1014.5,Yes
Williamtown,55,1020.9,Yes
Williamtown,48,1022.8,No
Williamtown,51,1018.4,No
Williamtown,33,1005.2,Yes
Williamtown,49,1006.9,No
Williamtown,40,1010.1,No
Williamtown,55,1016.5,No
Williamtown,47,1021.6,No
Williamtown,63,1016.6,No
Williamtown,52,1008,No
Williamtown,57,1014.8,No
Williamtown,47,1032,No
Williamtown,42,1032.2,No
Williamtown,48,1028.4,No
Williamtown,39,1024.3,No
Williamtown,22,1021.6,No
Williamtown,67,1021.8,No
Williamtown,58,1018.5,No
Williamtown,26,1010.6,No
Williamtown,80,1012,Yes
Williamtown,55,1021.8,No
Williamtown,54,1021.7,No
Williamtown,52,1015.2,No
Williamtown,58,1009.8,No
Williamtown,86,1010.2,Yes
Williamtown,58,1019.9,Yes
Williamtown,60,1016.8,No
Williamtown,57,1009,No
Williamtown,36,1010.4,Yes
Williamtown,39,1011.7,Yes
Williamtown,43,1010.3,No
Williamtown,33,1011.8,No
Williamtown,49,1011.9,No
Williamtown,56,1022.1,No
Williamtown,53,1014.5,No
Williamtown,67,1013.7,No
Williamtown,24,1007,No
Williamtown,56,1017.2,No
Williamtown,86,1017.4,Yes
Williamtown,23,1007.9,Yes
Williamtown,72,1015.5,Yes
Williamtown,85,1007.5,Yes
Williamtown,94,1017.6,Yes
Williamtown,77,1006.3,Yes
Williamtown,27,1007.7,No
Williamtown,40,1015.6,No
Williamtown,63,1014.2,No
Williamtown,68,1009.6,Yes
Williamtown,47,1019.3,Yes
Williamtown,50,1017.6,No
Williamtown,91,1013.4,Yes
Williamtown,65,1012.3,Yes
Williamtown,64,1013.3,No
Williamtown,63,1007.8,No
Williamtown,65,1002.1,Yes
Williamtown,93,1005,Yes
Williamtown,58,1008.3,No
Williamtown,44,1015.9,No
